id,sentiment,sentiment_new
"11664_9",1,1
"8207_1",1,1
"8416_10",1,1
"7275_3",1,1
"2889_4",1,1
"4142_10",1,1
"3320_7",1,1
"13_1",1,1
"10497_10",1,1
"1856_7",1,1
"3204_7",1,1
"6007_1",1,1
"5474_3",1,1
"2623_1",1,1
"85_10",1,1
"12290_10",1,1
"10409_2",1,1
"8959_9",1,1
"425_10",1,1
"2329_2",1,1
"11585_7",1,1
"11885_9",1,1
"1975_4",1,1
"3003_4",1,1
"2085_3",1,1
"2372_3",1,1
"9250_9",1,1
"2862_9",1,1
"7221_10",1,1
"11828_7",1,1
"7007_10",1,1
"1058_10",1,1
"10948_8",1,1
"7297_1",1,1
"860_7",1,1
"9191_1",1,0
"6840_1",1,1
"6852_4",1,1
"8378_4",1,0
"11469_3",1,1
"1665_8",1,1
"2930_3",1,1
"9094_4",1,1
"497_2",1,1
"2001_1",1,1
"12113_1",1,1
"8515_10",1,1
"8242_4",1,1
"5516_8",1,1
"3403_10",1,1
"4989_2",1,0
"9223_2",1,1
"1184_10",1,1
"1600_2",1,1
"10363_7",1,1
"5832_1",1,1
"10801_1",1,1
"3768_1",1,1
"2250_8",1,1
"3226_10",1,1
"6801_8",1,1
"11251_7",1,1
"10318_1",1,0
"6524_3",1,1
"5477_9",1,1
"1490_3",1,1
"4888_2",1,1
"11759_10",1,1
"1125_1",1,1
"10416_4",1,1
"3221_2",1,0
"7518_9",1,1
"500_10",1,1
"6040_8",1,1
"11115_7",1,1
"2194_10",1,1
"1566_4",1,1
"1912_2",1,1
"4537_1",1,1
"4070_10",1,1
"6624_7",1,1
"8880_3",1,1
"8415_10",1,1
"2438_2",1,1
"8096_7",1,1
"11286_1",1,0
"4181_10",1,1
"6537_10",1,1
"4981_1",1,0
"12168_10",1,1
"9786_8",1,1
"3287_10",1,1
"3482_9",1,1
"11190_1",1,1
"3325_10",1,1
"6273_10",1,1
"9344_10",1,1
"9614_3",1,1
"7644_4",1,1
"691_7",1,1
"7310_3",1,1
"8970_1",1,1
"5652_10",1,1
"7224_2",1,1
"12433_1",1,1
"9668_10",1,1
"7692_1",1,0
"7544_10",1,1
"6873_2",1,1
"1854_10",1,1
"5865_1",1,0
"3587_3",1,0
"1404_4",1,0
"11633_8",1,1
"9360_7",1,1
"10817_4",1,1
"1006_8",1,1
"2337_1",1,1
"7665_2",1,1
"8567_1",1,1
"1422_4",1,1
"2857_7",1,1
"6528_10",1,1
"11096_4",1,1
"9528_10",1,1
"6752_10",1,1
"6721_1",1,1
"7445_10",1,1
"4954_7",1,1
"548_4",1,1
"8033_1",1,1
"7870_1",1,0
"5537_1",1,1
"2078_4",1,1
"12033_1",1,1
"2448_7",1,1
"3686_10",1,1
"919_4",1,1
"10163_7",1,1
"5792_1",1,1
"8856_4",1,1
"1170_10",1,1
"8551_2",1,1
"5847_7",1,1
"8200_10",1,1
"4020_3",1,0
"7435_10",1,1
"10500_1",1,0
"4918_3",1,1
"5809_1",1,1
"348_1",1,0
"6001_3",1,0
"7584_10",1,1
"8206_1",1,0
"9745_7",1,1
"8920_9",1,1
"3833_10",1,1
"6802_7",1,1
"127_3",1,1
"4212_7",1,1
"1269_10",1,1
"11117_7",1,1
"9892_10",1,1
"3635_9",1,1
"4997_8",1,1
"4437_3",1,1
"3447_3",1,1
"2453_9",1,1
"6711_1",1,1
"3149_1",1,1
"11018_9",1,1
"5312_4",1,1
"3753_10",1,1
"10017_8",1,1
"797_10",1,1
"9119_1",1,0
"3607_8",1,1
"5470_1",1,1
"9708_2",1,1
"11694_8",1,1
"1393_8",1,1
"155_2",1,1
"5077_9",1,1
"9951_8",1,1
"4111_10",1,1
"12113_7",1,1
"1661_10",1,1
"4547_1",1,1
"3560_8",1,1
"1033_9",1,1
"528_7",1,1
"6276_8",1,1
"1513_3",1,1
"2995_10",1,1
"2186_3",1,1
"8793_1",1,0
"237_1",1,1
"5908_4",1,1
"6952_8",1,1
"3714_1",1,1
"10234_9",1,1
"1400_4",1,1
"8976_1",1,1
"10571_3",1,1
"2301_2",1,0
"2870_1",1,1
"2413_1",1,1
"7606_1",1,0
"6613_2",1,1
"4616_9",1,1
"8035_3",1,1
"6257_8",1,1
"675_2",1,1
"7397_7",1,1
"7277_10",1,1
"7736_7",1,1
"9380_9",1,1
"1957_1",1,1
"11498_1",1,1
"5569_10",1,1
"7849_9",1,1
"694_4",1,1
"3674_8",1,1
"8784_7",1,1
"553_9",1,1
"11198_10",1,1
"1675_9",1,1
"3207_10",1,1
"2349_8",1,1
"6083_10",1,1
"4303_9",1,1
"11463_1",1,1
"5580_1",1,0
"4044_2",1,0
"2321_8",1,1
"12430_1",1,1
"8434_10",1,1
"4668_8",1,1
"1113_3",1,1
"10223_10",1,1
"9558_3",1,1
"10662_1",1,1
"5674_7",1,1
"4998_1",1,1
"11688_7",1,1
"7660_1",1,1
"11899_10",1,1
"8389_10",1,1
"3710_2",1,0
"102_8",1,1
"254_10",1,1
"3617_8",1,1
"12227_7",1,1
"927_3",1,1
"7420_2",1,0
"7971_3",1,1
"8996_9",1,1
"9781_10",1,1
"8338_1",1,0
"8756_10",1,1
"4297_1",1,0
"10690_1",1,0
"3612_7",1,1
"5558_10",1,1
"10168_4",1,1
"8650_3",1,1
"11087_3",1,1
"1837_9",1,1
"3327_1",1,1
"8932_9",1,1
"7646_8",1,1
"8810_1",1,1
"5099_4",1,1
"10852_1",1,1
"1978_7",1,1
"9993_2",1,0
"3554_10",1,1
"9091_1",1,1
"9910_1",1,1
"4030_2",1,0
"1194_2",1,1
"8572_4",1,1
"11112_9",1,1
"7200_8",1,1
"4097_4",1,1
"7978_10",1,1
"11436_1",1,0
"10667_10",1,1
"124_10",1,1
"5626_3",1,1
"4975_8",1,1
"6171_10",1,1
"10679_3",1,1
"6754_1",1,0
"3959_3",1,1
"4372_1",1,0
"2736_9",1,1
"6505_8",1,1
"7096_10",1,1
"6446_4",1,1
"42_10",1,1
"10729_9",1,1
"2006_10",1,1
"11979_10",1,0
"6530_4",1,1
"12358_4",1,1
"11098_8",1,1
"2072_2",1,1
"11705_3",1,1
"3161_3",1,1
"2980_4",1,1
"6891_1",1,0
"8379_3",1,0
"7751_10",1,1
"6628_1",1,1
"9645_8",1,1
"3497_1",1,1
"9251_10",1,1
"2746_1",1,0
"4166_10",1,1
"4830_7",1,1
"4913_1",1,1
"7387_8",1,1
"727_3",1,1
"12354_3",1,1
"5490_4",1,1
"3904_2",1,0
"5253_9",1,1
"3607_3",1,1
"2308_9",1,1
"5807_10",1,1
"1420_8",1,1
"3306_8",1,1
"588_2",1,0
"7822_8",1,1
"11353_10",1,1
"4915_2",1,0
"451_8",1,1
"1666_9",1,1
"11068_10",1,1
"2394_10",1,1
"1348_8",1,1
"7995_10",1,1
"4433_1",1,1
"996_3",1,1
"8514_10",1,1
"5475_8",1,1
"6908_1",1,1
"5227_3",1,0
"4819_7",1,1
"274_9",1,1
"517_1",1,0
"4912_2",1,1
"921_1",1,0
"1791_1",1,0
"10459_1",1,1
"3410_10",1,1
"7108_1",1,1
"11529_8",1,1
"9482_10",1,1
"1443_2",1,1
"2120_1",1,1
"5980_2",1,0
"8649_8",1,1
"7700_8",1,1
"11833_4",1,1
"11587_2",1,0
"5589_10",1,1
"5820_1",1,1
"5616_10",1,1
"9771_10",1,1
"5941_1",1,1
"2269_7",1,1
"5967_4",1,1
"9787_1",1,1
"11218_8",1,1
"4207_8",1,1
"3046_8",1,1
"9981_7",1,1
"11829_3",1,0
"5890_3",1,1
"5726_4",1,0
"5443_1",1,1
"12436_1",1,0
"6842_8",1,1
"538_4",1,1
"9847_10",1,1
"2843_7",1,1
"1367_3",1,1
"7882_3",1,1
"1670_4",1,1
"10206_4",1,1
"7274_1",1,1
"643_4",1,1
"2885_9",1,1
"4110_4",1,1
"6829_10",1,1
"939_4",1,1
"3035_8",1,1
"5805_10",1,1
"3741_8",1,1
"3303_10",1,1
"6048_10",1,1
"12170_3",1,1
"3451_7",1,1
"5609_4",1,1
"830_7",1,1
"3818_10",1,1
"302_10",1,1
"9942_3",1,1
"8962_1",1,1
"2752_4",1,1
"6881_8",1,1
"7987_1",1,1
"5301_9",1,1
"3129_7",1,1
"1149_3",1,0
"9992_4",1,1
"7406_1",1,0
"5165_8",1,1
"4774_2",1,0
"12289_1",1,1
"7446_10",1,1
"12148_9",1,1
"2987_8",1,1
"11368_10",1,1
"9491_3",1,1
"7312_10",1,1
"5625_9",1,1
"10806_3",1,1
"7558_1",1,1
"5966_4",1,1
"7403_10",1,1
"5079_2",1,1
"2962_1",1,1
"567_3",1,1
"8806_1",1,1
"10786_7",1,1
"2511_4",1,1
"7713_8",1,1
"10715_3",1,0
"5082_1",1,0
"651_9",1,1
"3480_1",1,1
"605_4",1,1
"7670_10",1,1
"9074_9",1,1
"3790_7",1,1
"4389_10",1,1
"4964_10",1,1
"322_1",1,0
"1823_9",1,1
"10494_8",1,1
"8671_9",1,1
"9724_1",1,0
"12436_10",1,1
"4530_8",1,1
"10797_1",1,0
"10906_4",1,1
"7487_9",1,1
"2760_8",1,1
"3891_2",1,1
"9601_1",1,0
"7021_10",1,1
"3398_4",1,1
"831_4",1,1
"11786_2",1,1
"10289_1",1,1
"11877_1",1,0
"2800_8",1,1
"8038_10",1,1
"3147_1",1,1
"9943_10",1,1
"5589_1",1,1
"8650_7",1,1
"11560_8",1,1
"10842_1",1,1
"4600_8",1,1
"10212_7",1,1
"1161_10",1,1
"5989_10",1,1
"2940_7",1,1
"9960_2",1,1
"3954_10",1,1
"2573_10",1,1
"9697_1",1,1
"3140_1",1,1
"2621_9",1,1
"4896_7",1,1
"5297_10",1,1
"10902_8",1,1
"6755_8",1,1
"12446_1",1,0
"4346_7",1,1
"10963_8",1,1
"7129_8",1,1
"2542_1",1,0
"8890_7",1,1
"9535_2",1,1
"1037_10",1,1
"11848_2",1,0
"5596_1",1,0
"7658_1",1,0
"9935_8",1,1
"1225_7",1,1
"2572_10",1,1
"11403_9",1,0
"5708_8",1,1
"612_9",1,1
"5769_9",1,1
"10001_9",1,1
"1729_1",1,0
"55_10",1,1
"7056_4",1,1
"9048_7",1,1
"5047_10",1,1
"8623_8",1,1
"8332_10",1,1
"1342_10",1,1
"3651_10",1,1
"6095_3",1,0
"1033_2",1,1
"12144_4",1,1
"3252_9",1,1
"950_10",1,1
"5321_9",1,1
"8299_8",1,1
"9196_1",1,1
"827_1",1,1
"7133_2",1,0
"984_3",1,1
"12330_8",1,1
"785_2",1,0
"10237_10",1,1
"10671_9",1,1
"8690_7",1,1
"1840_3",1,1
"1767_2",1,1
"10483_1",1,1
"9631_7",1,1
"6565_8",1,1
"1647_1",1,1
"6949_1",1,1
"3017_9",1,1
"6570_1",1,0
"9800_1",1,1
"2601_1",1,1
"1796_8",1,1
"8043_9",1,1
"8576_8",1,1
"11732_7",1,1
"11238_4",1,1
"2572_1",1,1
"7406_8",1,1
"3057_3",1,1
"10445_10",1,1
"2999_1",1,1
"10193_1",1,1
"5357_10",1,1
"7944_10",1,1
"10117_9",1,1
"10724_1",1,1
"8400_2",1,1
"7093_10",1,1
"262_1",1,1
"11873_1",1,1
"10071_8",1,1
"11659_10",1,1
"10181_2",1,1
"9719_1",1,1
"8865_1",1,0
"1445_4",1,1
"9944_1",1,0
"4419_10",1,1
"3242_1",1,1
"6702_2",1,1
"10961_9",1,1
"1867_9",1,1
"9877_8",1,1
"6512_3",1,1
"7134_9",1,1
"8536_7",1,1
"211_10",1,1
"6398_4",1,1
"2108_1",1,1
"4488_10",1,1
"3947_1",1,1
"6109_2",1,1
"10749_8",1,1
"1203_1",1,1
"5358_1",1,0
"6013_3",1,1
"12335_3",1,1
"7624_4",1,1
"5266_7",1,1
"10025_2",1,1
"12094_1",1,1
"8079_1",1,0
"9413_1",1,1
"10787_10",1,1
"12064_1",1,1
"2675_7",1,1
"151_2",1,0
"7105_8",1,1
"6286_10",1,1
"2878_7",1,1
"9803_9",1,1
"7863_1",1,1
"6748_8",1,1
"3447_10",1,1
"7364_10",1,1
"2217_8",1,1
"11508_1",1,0
"1983_9",1,1
"5580_10",1,1
"6794_10",1,1
"2263_10",1,1
"2911_10",1,1
"9260_10",1,1
"8476_8",1,1
"4997_1",1,0
"7415_10",1,1
"10711_10",1,1
"1873_3",1,1
"273_10",1,1
"7576_1",1,0
"6582_8",1,1
"3983_10",1,1
"4686_1",1,1
"303_10",1,1
"11405_3",1,1
"96_10",1,1
"207_9",1,1
"12366_9",1,1
"912_10",1,1
"1326_8",1,1
"6634_9",1,1
"4076_7",1,1
"6998_1",1,1
"9838_7",1,1
"6232_9",1,1
"12330_1",1,0
"7595_10",1,1
"661_9",1,1
"4945_10",1,0
"8030_10",1,1
"10565_10",1,1
"6392_10",1,1
"9692_1",1,0
"6203_2",1,1
"11074_1",1,1
"3018_9",1,1
"5327_1",1,1
"11934_4",1,1
"5067_2",1,0
"7328_1",1,1
"12383_10",1,1
"8835_8",1,1
"10796_8",1,1
"5671_8",1,1
"2157_10",1,1
"7071_10",1,1
"5887_10",1,1
"2625_1",1,0
"8133_8",1,1
"7682_10",1,1
"10249_1",1,1
"12257_7",1,1
"11148_9",1,1
"634_10",1,1
"10072_1",1,1
"4314_1",1,1
"6333_9",1,1
"8025_7",1,1
"3452_2",1,0
"2466_7",1,1
"1409_4",1,1
"1743_8",1,1
"7058_10",1,1
"76_8",1,1
"9560_3",1,0
"5509_3",1,1
"150_9",1,1
"4922_1",1,1
"3581_2",1,1
"10983_1",1,1
"1251_4",1,1
"6901_1",1,1
"3825_10",1,1
"12434_8",1,1
"10593_3",1,1
"1237_7",1,1
"1701_1",1,1
"10308_1",1,0
"3191_10",1,1
"4097_7",1,1
"6645_1",1,1
"10722_1",1,1
"6391_1",1,0
"11867_2",1,0
"4598_10",1,1
"3067_7",1,1
"9493_10",1,1
"5845_10",1,1
"798_10",1,1
"8769_8",1,1
"1835_3",1,1
"6454_3",1,1
"6355_9",1,1
"4032_8",1,1
"1013_1",1,1
"8645_10",1,1
"958_4",1,0
"6999_4",1,1
"1281_9",1,1
"9817_8",1,1
"6288_10",1,1
"10634_3",1,1
"6395_10",1,1
"6304_4",1,0
"8534_2",1,1
"11641_2",1,1
"402_8",1,1
"10742_10",1,1
"4944_1",1,1
"3097_9",1,1
"4867_4",1,1
"3357_4",1,0
"7189_2",1,1
"9989_1",1,1
"1839_8",1,1
"2837_3",1,1
"5080_2",1,1
"4875_3",1,1
"9814_1",1,1
"6984_8",1,1
"2873_10",1,1
"10386_1",1,0
"7744_1",1,1
"9142_8",1,1
"7618_3",1,1
"4086_1",1,1
"4330_3",1,1
"5293_9",1,1
"10009_3",1,1
"9265_3",1,1
"7530_1",1,1
"54_10",1,1
"2831_9",1,1
"725_8",1,1
"6850_10",1,1
"4368_10",1,1
"9510_10",1,1
"236_10",1,1
"2478_9",1,1
"268_10",1,1
"3882_8",1,1
"11769_10",1,1
"8761_3",1,1
"7038_9",1,1
"3626_3",1,1
"5031_7",1,1
"8271_10",1,1
"11720_1",1,0
"10413_8",1,1
"101_9",1,1
"3618_2",1,0
"7950_8",1,1
"5979_2",1,0
"2799_8",1,1
"889_3",1,1
"6974_1",1,1
"10236_4",1,1
"7354_8",1,1
"3054_1",1,1
"11491_10",1,1
"4770_10",1,1
"805_10",1,1
"663_9",1,1
"11875_8",1,1
"11171_10",1,1
"4912_10",1,1
"10811_9",1,1
"2040_10",1,1
"1406_10",1,1
"8908_10",1,1
"11801_10",1,1
"12012_4",1,1
"4785_10",1,1
"8643_4",1,1
"8124_3",1,0
"11356_10",1,1
"8173_10",1,1
"3141_10",1,1
"9813_1",1,1
"3423_9",1,1
"1515_1",1,0
"7344_10",1,1
"3001_7",1,1
"9254_10",1,1
"1851_10",1,1
"1499_3",1,1
"5488_2",1,1
"11620_8",1,1
"8209_1",1,1
"10773_7",1,1
"10963_4",1,1
"539_7",1,1
"821_10",1,1
"937_10",1,1
"6901_8",1,1
"4525_8",1,1
"7901_1",1,1
"4928_1",1,1
"12467_2",1,0
"11458_4",1,1
"10998_10",1,1
"3936_3",1,1
"3550_7",1,1
"4074_10",1,1
"6160_1",1,1
"2291_8",1,1
"5753_10",1,1
"2113_7",1,1
"6246_4",1,1
"238_1",1,0
"10609_1",1,1
"4485_4",1,1
"9122_8",1,1
"6275_9",1,1
"1011_4",1,1
"3398_9",1,1
"5754_3",1,1
"10875_3",1,0
"11412_2",1,0
"4631_1",1,1
"8114_8",1,1
"4907_8",1,1
"390_10",1,1
"1667_2",1,0
"895_8",1,1
"11365_10",1,1
"8452_10",1,1
"3698_9",1,1
"11362_2",1,1
"4354_9",1,1
"9201_2",1,1
"10202_9",1,1
"4079_4",1,1
"1118_7",1,1
"1597_7",1,1
"11352_4",1,0
"10179_10",1,1
"2875_8",1,1
"10589_3",1,1
"4178_9",1,1
"3176_1",1,1
"2378_10",1,1
"2609_7",1,1
"9795_9",1,1
"7311_8",1,1
"3672_9",1,1
"10588_10",1,1
"1435_10",1,1
"8716_9",1,1
"2607_1",1,0
"1584_1",1,1
"6227_8",1,1
"7219_10",1,1
"10978_10",1,1
"7494_2",1,1
"5427_10",1,1
"1089_1",1,1
"5015_1",1,1
"12267_8",1,1
"5610_1",1,1
"202_4",1,0
"7248_7",1,1
"10052_7",1,1
"8307_2",1,0
"10264_2",1,1
"11939_7",1,1
"3784_8",1,1
"4591_2",1,1
"3437_2",1,1
"1324_1",1,1
"5102_10",1,1
"11423_8",1,1
"10132_3",1,1
"7712_3",1,1
"40_8",1,1
"7762_1",1,0
"6254_7",1,1
"12468_10",1,1
"1331_9",1,1
"11577_4",1,1
"11408_7",1,1
"8817_9",1,1
"5962_3",1,1
"7231_7",1,1
"7084_8",1,1
"11083_1",1,0
"2866_1",1,1
"5179_10",1,1
"6201_9",1,1
"9543_10",1,1
"11803_8",1,1
"4712_1",1,1
"1495_9",1,1
"11616_7",1,1
"8699_10",1,1
"9194_1",1,1
"11072_8",1,1
"2656_1",1,1
"9032_4",1,1
"5212_4",1,1
"8290_4",1,1
"5132_9",1,1
"1950_1",1,1
"1500_2",1,1
"8350_3",1,1
"3120_10",1,1
"397_7",1,1
"7827_4",1,1
"4323_7",1,1
"2918_9",1,1
"5444_2",1,1
"3233_9",1,1
"9011_10",1,1
"6097_10",1,1
"5333_10",1,1
"9300_3",1,1
"1470_8",1,1
"7598_2",1,0
"3573_4",1,1
"1475_7",1,1
"7112_8",1,1
"2427_8",1,1
"4521_4",1,1
"4262_10",1,1
"9435_1",1,1
"2945_8",1,1
"11720_7",1,1
"10148_10",1,1
"3416_10",1,1
"529_1",1,1
"10925_8",1,1
"8084_8",1,1
"11022_1",1,0
"7435_2",1,1
"3355_9",1,1
"9752_1",1,1
"5265_3",1,0
"2336_10",1,1
"10910_8",1,1
"7366_2",1,0
"1619_10",1,1
"6503_1",1,1
"9239_10",1,1
"4629_2",1,1
"2169_2",1,0
"2690_9",1,1
"11796_10",1,1
"9292_10",1,1
"10147_7",1,1
"5507_4",1,1
"2575_1",1,1
"1512_1",1,0
"10408_10",1,1
"9444_10",1,1
"4711_9",1,1
"980_7",1,1
"3487_2",1,0
"9263_8",1,1
"10825_7",1,1
"5158_1",1,0
"12442_1",1,0
"4716_10",1,1
"2396_4",1,1
"8029_1",1,1
"38_1",1,0
"11835_1",1,0
"4920_10",1,1
"10531_3",1,1
"9450_1",1,0
"512_2",1,1
"8953_7",1,1
"1563_8",1,1
"3747_7",1,1
"8390_1",1,0
"7998_10",1,1
"9163_3",1,0
"5008_9",1,1
"6870_4",1,1
"4758_4",1,1
"6467_1",1,1
"7303_1",1,0
"2868_3",1,1
"9452_10",1,1
"11350_9",1,1
"813_1",1,1
"12092_3",1,1
"10665_10",1,1
"110_10",1,1
"1965_3",1,1
"6220_1",1,1
"3168_7",1,1
"3179_9",1,1
"5263_1",1,0
"6158_10",1,1
"8934_9",1,1
"4348_4",1,1
"1368_8",1,1
"1835_8",1,1
"8568_9",1,1
"9381_4",1,1
"6015_1",1,0
"6538_9",1,1
"4793_1",1,1
"3194_1",1,1
"6992_1",1,1
"2202_8",1,1
"1697_2",1,1
"3134_3",1,1
"1065_9",1,1
"7719_3",1,1
"4392_10",1,1
"8848_8",1,1
"7269_8",1,1
"9001_8",1,1
"4157_10",1,1
"4115_3",1,1
"9890_10",1,1
"6292_2",1,1
"4715_1",1,0
"7256_10",1,1
"7730_8",1,1
"3436_1",1,0
"3308_7",1,1
"10737_9",1,1
"2115_2",1,1
"4072_1",1,1
"2222_10",1,1
"1260_10",1,1
"5903_1",1,1
"540_1",1,1
"3773_8",1,1
"1807_7",1,1
"6181_4",1,1
"1457_1",1,1
"11144_7",1,1
"8840_10",1,1
"10372_4",1,1
"2570_4",1,1
"11846_1",1,1
"6064_1",1,1
"7149_3",1,1
"12167_7",1,1
"5201_3",1,1
"3387_10",1,1
"10695_10",1,1
"10472_10",1,1
"9925_3",1,1
"1428_10",1,1
"12471_3",1,1
"3368_1",1,1
"2006_1",1,1
"5583_10",1,1
"11811_2",1,1
"8635_3",1,1
"662_9",1,0
"9702_8",1,1
"7774_10",1,1
"3127_3",1,1
"5448_4",1,1
"6645_10",1,1
"11191_4",1,1
"8765_8",1,1
"2894_10",1,1
"7947_4",1,1
"10790_10",1,1
"211_3",1,1
"4561_10",1,1
"11101_4",1,1
"4698_1",1,0
"565_8",1,1
"2821_3",1,1
"9672_10",1,1
"4603_3",1,1
"2578_8",1,1
"8768_7",1,1
"4798_2",1,1
"7697_7",1,1
"6769_7",1,1
"5997_7",1,1
"2973_1",1,1
"3977_10",1,1
"6322_4",1,1
"2373_4",1,1
"10303_3",1,1
"9680_1",1,1
"3429_4",1,1
"2443_10",1,1
"5482_8",1,1
"10005_2",1,1
"8616_4",1,1
"7110_3",1,1
"5389_9",1,1
"5302_10",1,1
"4825_1",1,0
"5704_4",1,1
"10332_10",1,1
"10463_10",1,1
"9642_7",1,1
"11063_1",1,1
"2142_9",1,1
"5087_8",1,1
"3433_4",1,1
"8392_3",1,1
"5526_9",1,1
"8349_10",1,1
"6102_1",1,1
"3431_10",1,1
"7706_8",1,1
"1783_4",1,1
"5217_1",1,1
"9573_4",1,1
"8343_4",1,1
"3298_10",1,1
"7770_10",1,1
"6303_4",1,1
"6216_1",1,0
"4075_7",1,1
"8091_1",1,0
"931_9",1,1
"5441_9",1,1
"456_1",1,1
"2976_10",1,1
"1964_1",1,1
"11951_4",1,1
"9409_1",1,0
"4733_9",1,1
"3181_10",1,1
"4210_7",1,1
"3547_4",1,1
"9502_10",1,1
"4813_8",1,1
"6848_4",1,1
"4685_2",1,0
"1301_9",1,1
"1314_8",1,1
"8591_4",1,1
"12190_9",1,1
"1790_10",1,1
"5554_10",1,1
"5420_4",1,1
"7184_1",1,1
"6480_10",1,1
"2461_4",1,1
"5140_8",1,1
"8312_10",1,1
"1802_7",1,1
"8882_3",1,1
"25_10",1,1
"10754_1",1,1
"5858_8",1,1
"8097_7",1,1
"3339_4",1,1
"8844_10",1,1
"6911_4",1,0
"7574_3",1,1
"2907_8",1,1
"781_9",1,1
"430_10",1,1
"4385_2",1,1
"2112_2",1,1
"3021_9",1,1
"9014_9",1,1
"3830_10",1,1
"12382_9",1,1
"11383_3",1,1
"683_2",1,1
"11339_4",1,1
"12017_1",1,1
"9402_1",1,1
"5324_3",1,0
"10522_10",1,1
"5193_8",1,1
"10516_1",1,1
"6188_10",1,1
"1942_9",1,1
"2898_3",1,1
"5530_9",1,1
"6600_10",1,1
"1708_1",1,0
"11293_3",1,1
"6146_9",1,1
"1604_8",1,1
"3496_1",1,1
"5076_1",1,0
"6771_9",1,1
"5886_8",1,1
"9386_1",1,1
"5380_1",1,0
"3146_9",1,1
"11696_2",1,1
"3073_10",1,1
"3579_8",1,1
"461_1",1,0
"11742_9",1,1
"1432_10",1,1
"7414_9",1,1
"8878_3",1,1
"2634_10",1,1
"11752_10",1,1
"5942_7",1,1
"9873_9",1,1
"1500_9",1,1
"119_3",1,1
"10708_3",1,0
"22_8",1,1
"5623_10",1,1
"9624_10",1,1
"4661_10",1,1
"4457_3",1,1
"4649_10",1,1
"5903_9",1,1
"4490_1",1,1
"7570_2",1,1
"3461_4",1,1
"8009_10",1,1
"1876_1",1,1
"9500_2",1,0
"12369_10",1,1
"855_9",1,1
"11614_4",1,1
"9166_7",1,1
"5089_2",1,1
"1736_10",1,1
"3570_8",1,1
"11921_7",1,1
"1659_1",1,0
"7226_8",1,1
"5395_10",1,1
"6230_7",1,1
"10087_7",1,1
"708_10",1,1
"7111_7",1,1
"9973_9",1,1
"8973_7",1,1
"6583_1",1,1
"7496_1",1,1
"11791_10",1,1
"10180_1",1,1
"10086_10",1,1
"1740_9",1,1
"11343_8",1,1
"5002_10",1,1
"7780_2",1,1
"8845_4",1,1
"5513_10",1,1
"8088_4",1,1
"3429_8",1,1
"1233_10",1,1
"11613_3",1,0
"7758_4",1,1
"5390_7",1,1
"7049_3",1,1
"6042_2",1,1
"6291_7",1,1
"2897_4",1,1
"12459_1",1,0
"9490_10",1,1
"5485_10",1,1
"8469_2",1,1
"8079_10",1,1
"3960_10",1,1
"5637_2",1,1
"7981_4",1,1
"5395_1",1,1
"1185_1",1,1
"5436_9",1,1
"5406_7",1,1
"7928_10",1,1
"44_4",1,1
"4334_2",1,0
"2314_1",1,1
"9556_1",1,1
"1630_1",1,0
"11307_1",1,0
"12149_10",1,1
"2337_9",1,1
"5655_1",1,1
"6725_4",1,1
"4972_8",1,1
"8386_1",1,0
"1917_10",1,1
"8839_10",1,1
"10124_8",1,1
"4056_4",1,1
"2037_2",1,1
"6148_9",1,1
"12393_7",1,1
"8952_9",1,1
"2116_10",1,1
"3296_1",1,1
"3715_10",1,1
"4343_1",1,1
"9113_10",1,1
"8232_1",1,1
"4843_10",1,1
"4582_7",1,1
"6533_1",1,0
"641_8",1,1
"4607_7",1,1
"10559_3",1,1
"5048_4",1,1
"2294_9",1,1
"1621_1",1,1
"4462_2",1,1
"7181_9",1,1
"12029_10",1,1
"827_8",1,1
"5782_1",1,0
"2677_10",1,1
"2483_9",1,1
"6427_1",1,0
"5279_1",1,1
"985_10",1,1
"3743_4",1,1
"12272_1",1,1
"4105_10",1,1
"3401_10",1,1
"11209_1",1,0
"7795_10",1,1
"10734_8",1,1
"11067_2",1,1
"8770_8",1,1
"4760_4",1,1
"11647_2",1,1
"2706_10",1,1
"12441_9",1,1
"1473_3",1,1
"10421_4",1,1
"5187_1",1,1
"5975_3",1,1
"7659_3",1,0
"12317_1",1,0
"11277_4",1,1
"10707_3",1,1
"11672_8",1,1
"1657_9",1,1
"11610_10",1,1
"4447_9",1,1
"11197_2",1,1
"947_8",1,1
"6627_7",1,1
"10129_10",1,1
"2284_9",1,1
"2533_8",1,1
"9079_7",1,1
"4224_9",1,1
"1339_2",1,1
"12010_1",1,1
"3971_8",1,1
"384_9",1,1
"12352_3",1,1
"5117_1",1,0
"2583_8",1,1
"11906_8",1,1
"7628_7",1,1
"2436_4",1,1
"3763_7",1,0
"5244_10",1,1
"9818_10",1,1
"1069_10",1,1
"965_9",1,1
"4464_8",1,1
"11437_1",1,0
"10048_1",1,0
"7819_1",1,1
"11288_4",1,1
"1866_9",1,1
"10895_10",1,1
"5382_4",1,1
"12184_2",1,1
"7710_1",1,0
"3015_1",1,0
"5798_10",1,1
"6708_4",1,1
"8649_3",1,1
"8993_10",1,1
"4218_1",1,1
"10496_1",1,0
"8083_8",1,1
"7482_1",1,1
"4377_4",1,1
"1417_4",1,1
"6756_4",1,1
"4651_4",1,1
"4285_4",1,1
"4069_2",1,1
"5013_9",1,1
"2094_10",1,1
"3572_10",1,1
"2045_10",1,1
"8519_3",1,1
"5659_10",1,1
"8985_1",1,0
